Date,Close,Volume,Open,High,Low
2020-01-14,35.8614,"435,920,482",36.2837,36.494,34.9934
2020-01-15,34.5667,"260,532,320",35.3174,35.856,34.4524
2020-01-16,34.2327,"326,049,587",32.9167,34.2974,32.8113
2020-01-17,34.0334,"204,435,948",33.8407,34.378,33.544
2020-01-21,36.48,"267,051,916",35.35,36.572,35.2274
2020-01-22,37.9707,"470,535,215",38.126,39.6334,37.2734
2020-01-23,38.1467,"294,765,453",37.6167,38.8,37.0402
2020-01-24,37.6547,"215,303,892",38.042,38.2574,36.9507
2020-01-27,37.2014,"204,120,948",36.1327,37.6294,35.952
2020-01-28,37.7934,"176,827,262",37.8994,38.454,37.2054
2020-01-29,38.7327,"273,249,913",38.3794,39.32,37.8287
2020-01-30,42.7207,"435,084,982",42.1614,43.392,41.2
2020-01-31,43.3714,"235,788,932",42.6667,43.5334,42.168
2020-02-03,52.0,"708,502,146",44.9127,52.4094,44.9014
2020-02-04,59.1374,"914,080,943",58.864,64.5994,55.592
2020-02-05,48.98,"726,357,237",54.884,56.3987,46.9407
2020-02-06,49.9307,"598,210,951",46.6614,53.0554,45.8
2020-02-07,49.8714,"255,952,672",48.7034,51.3167,48.6667
2020-02-10,51.4187,"370,337,215",53.3334,54.666,50.16
2020-02-11,51.6254,"175,461,962",51.2527,52.2338,50.5334
2020-02-12,51.1527,"180,336,960",51.858,52.65,50.8914
2020-02-13,53.6,"394,340,053",49.456,54.5334,49.0
2020-02-14,53.3354,"235,405,532",52.4814,54.198,52.3667
2020-02-18,57.2267,"250,475,425",56.1067,57.3334,55.4907
2020-02-19,61.1614,"381,344,209",61.5667,62.9854,60.068
2020-02-20,59.9607,"264,523,218",60.7967,60.8,57.3294
2020-02-21,60.0667,"215,091,642",60.4654,60.8707,58.6967
2020-02-24,55.586,"227,882,286",55.9334,57.5667,54.8134
2020-02-25,53.3274,"259,357,070",56.6,57.1067,52.4667
2020-02-26,51.92,"212,307,494",52.1667,54.2207,51.7407
2020-02-27,45.2667,"364,157,218",48.6667,49.318,44.6
2020-02-28,44.5327,"368,462,366",41.98,46.0347,40.768
2020-03-02,49.5747,"302,924,699",47.4174,49.5794,45.778
2020-03-03,49.7007,"386,759,807",53.6667,53.7987,47.7407
2020-03-04,49.9667,"225,734,587",50.9307,51.1014,48.3157
2020-03-05,48.3027,"162,789,819",48.2514,49.7167,47.8714
2020-03-06,46.8987,"189,943,705",46.0003,47.1334,45.618
2020-03-09,40.5334,"256,105,972",40.3594,44.1999,40.3334
2020-03-10,43.022,"233,916,483",43.962,44.5334,40.5334
2020-03-11,42.282,"201,203,749",42.68,43.572,40.8667
2020-03-12,37.37,"283,635,608",38.726,39.6334,36.4167
2020-03-13,36.4414,"339,603,580",39.6667,40.5047,33.4667
2020-03-16,29.6713,"307,341,746",31.3,32.9913,29.478
2020-03-17,28.68,"359,918,520",29.334,31.4567,26.4
2020-03-18,24.0813,"356,792,222",25.9333,26.9907,23.3673
2020-03-19,28.5093,"452,931,674",24.9798,30.1333,23.8973
2020-03-20,28.502,"424,282,288",29.2133,31.8,28.386
2020-03-23,28.9527,"246,818,127",28.9067,29.4667,27.3667
2020-03-24,33.6667,"343,427,378",31.82,34.246,31.6
2020-03-25,35.95,"318,341,091",36.35,37.1334,34.074
2020-03-26,35.2107,"261,331,069",36.4927,37.3334,34.15
2020-03-27,34.2907,"215,661,042",33.6667,35.0534,32.9353
2020-03-30,33.4754,"179,970,960",34.0174,34.4432,32.7487
2020-03-31,34.9334,"266,572,217",33.4167,36.1974,33.1333
2020-04-01,32.104,"200,297,600",33.6,34.2637,31.6733
2020-04-02,30.298,"297,876,301",32.0687,32.9507,29.76
2020-04-03,32.0007,"338,431,031",33.9667,34.366,31.226
2020-04-06,34.416,"223,527,488",34.08,34.7334,33.1973
2020-04-07,36.3634,"268,796,566",36.3334,37.6667,35.4894
2020-04-08,36.5894,"189,840,205",36.9467,37.1472,35.5554
2020-04-09,38.2,"204,749,898",37.4727,38.3455,37.1407
2020-04-13,43.3967,"337,131,131",39.344,43.4667,38.702
2020-04-14,47.326,"458,647,421",46.598,49.4587,46.162
2020-04-15,48.6554,"353,654,823",49.4667,50.2087,47.3334
2020-04-16,49.6807,"309,867,745",47.796,50.63,47.1144
2020-04-17,50.2594,"196,923,352",51.4854,51.6634,49.844
2020-04-20,49.7574,"221,195,439",48.8467,51.038,47.4807
2020-04-21,45.7814,"303,136,198",48.6747,50.222,44.9194
2020-04-22,48.8074,"213,372,343",46.932,48.9334,45.914
2020-04-23,47.042,"198,550,401",48.5067,48.9334,46.8754
2020-04-24,48.3434,"198,564,051",47.3874,48.7154,46.5454
2020-04-27,53.25,"310,221,445",49.174,53.2994,49.0
2020-04-28,51.2747,"228,329,286",53.0427,53.6667,50.446
2020-04-29,53.3674,"243,239,578",52.678,53.5467,52.2107
2020-04-30,52.1254,"427,077,536",57.0127,57.988,50.9
2020-05-01,46.7547,"487,976,906",50.3334,51.518,45.536
2020-05-04,50.746,"288,556,206",46.7334,50.8,46.5334
2020-05-05,51.214,"254,874,773",52.6527,53.2614,50.812
2020-05-06,52.172,"166,848,367",51.7667,52.6534,50.7407
2020-05-07,52.0027,"172,915,264",51.814,53.0934,51.49
2020-05-08,54.628,"241,951,229",52.918,54.9334,52.4674
2020-05-11,54.086,"247,793,876",52.7007,54.9334,52.3334
2020-05-12,53.9607,"238,603,531",55.1334,56.2194,53.8667
2020-05-13,52.7307,"285,982,207",54.722,55.0667,50.8867
2020-05-14,53.5554,"205,232,747",52.0,53.5574,50.9334
2020-05-15,53.278,"157,776,371",52.69,53.6699,52.4368
2020-05-18,54.242,"175,471,412",55.1854,55.648,53.592
2020-05-19,53.8674,"144,547,758",54.3447,54.8047,53.7387
2020-05-20,54.3707,"109,639,010",54.7,55.0667,54.12
2020-05-21,55.1734,"183,818,608",54.4,55.5,53.0667
2020-05-22,54.4587,"149,812,050",54.8116,55.452,54.1334
2020-05-26,54.5914,"121,345,979",55.6334,55.64,54.3804
2020-05-27,54.682,"173,242,863",54.724,55.1807,52.3334
2020-05-28,53.7207,"109,136,555",54.234,54.9834,53.446
2020-05-29,55.6667,"177,187,261",53.9167,55.6667,53.614
2020-06-01,59.8734,"226,279,387",57.2,59.9334,56.94
2020-06-02,58.7707,"203,483,898",59.6467,60.5774,58.0667
2020-06-03,58.864,"119,241,975",59.208,59.8627,58.6734
2020-06-04,57.6254,"133,315,628",59.3254,59.7167,57.2294
2020-06-05,59.044,"117,178,696",58.5227,59.1014,57.7467
2020-06-08,63.328,"212,620,844",61.2667,63.3334,60.6107
2020-06-09,62.7114,"170,822,165",62.6674,63.6294,61.5954
2020-06-10,68.3367,"278,451,011",66.1254,68.4987,65.5
2020-06-11,64.856,"238,747,081",66.0134,67.9307,64.8
2020-06-12,62.352,"251,450,424",65.3334,65.8654,60.84
2020-06-15,66.06,"235,457,582",61.186,66.5894,60.5667
2020-06-16,65.4754,"210,766,095",67.4567,67.5254,64.1594
2020-06-17,66.1194,"148,361,926",65.8474,67.0,65.5048
2020-06-18,66.9307,"146,278,967",66.8667,67.9467,66.2981
2020-06-19,66.7267,"130,196,170",67.5187,67.7314,66.0894
2020-06-22,66.288,"95,435,202",66.6634,67.2587,66.0014
2020-06-23,66.7854,"95,479,017",66.592,67.4667,66.2674
2020-06-24,64.0567,"164,393,768",66.274,66.7257,63.5428
2020-06-25,65.732,"138,818,166",63.618,65.732,62.4767
2020-06-26,63.9827,"132,823,554",66.3187,66.3334,63.658
2020-06-29,67.29,"135,395,992",64.6007,67.3334,63.2347
2020-06-30,71.9874,"253,777,373",67.1,72.5127,66.9154
2020-07-01,74.642,"199,903,400",72.2,75.6887,72.0334
2020-07-02,80.5774,"258,751,671",81.432,81.8667,79.04
2020-07-06,91.4387,"308,547,746",85.1127,91.8527,84.403
2020-07-07,92.6574,"322,344,739",93.6674,95.3,89.114
2020-07-08,91.0587,"244,669,528",93.6667,94.484,87.4227
2020-07-09,92.952,"175,763,912",93.1327,93.904,90.0854
2020-07-10,102.9767,"350,063,075",93.0667,103.2611,91.7341
2020-07-13,99.804,"584,780,108",110.6001,119.6661,98.0741
2020-07-14,101.1201,"351,271,924",103.7334,106.0001,95.4
2020-07-15,103.0674,"245,517,327",102.8667,103.3334,97.1334
2020-07-16,100.0427,"214,511,743",98.4774,102.1141,97.7334
2020-07-17,100.0561,"139,949,510",100.8967,102.5007,99.3334
2020-07-20,109.5334,"256,820,422",101.2674,110.0001,99.2
2020-07-21,104.5574,"242,359,079",109.3287,111.6667,103.8667
2020-07-22,106.1554,"212,416,094",106.6001,108.4281,104.1334
2020-07-23,100.8714,"364,927,318",111.9301,112.6001,98.718
2020-07-24,94.4667,"290,949,155",94.4007,97.6667,91.1027
2020-07-27,102.6401,"240,729,930",95.6667,103.1961,94.2001
2020-07-28,98.4327,"237,130,381",100.2667,104.3134,98.2947
2020-07-29,99.9407,"141,403,324",100.0667,102.3207,99.1334
2020-07-30,99.166,"114,315,528",99.2,100.8827,98.0667
2020-07-31,95.384,"183,704,308",101.0001,101.1367,94.732
2020-08-03,99.0,"132,140,124",96.6134,100.6541,96.2923
2020-08-04,99.1334,"126,224,787",99.6674,101.8274,97.4667
2020-08-05,99.0014,"74,670,188",99.5327,99.9893,97.8874
2020-08-06,99.3054,"89,884,650",99.3887,101.1541,98.484
2020-08-07,96.8474,"133,446,233",99.9692,99.9834,94.334
2020-08-10,94.5714,"112,833,904",96.5334,97.1667,92.3894
2020-08-11,91.626,"129,387,445",93.0667,94.6667,91.0
2020-08-12,103.6507,"328,482,286",98.0,105.6667,95.6667
2020-08-13,108.0667,"306,379,497",107.4001,110.0787,104.4841
2020-08-14,110.0474,"188,664,056",110.9994,111.2534,108.4427
2020-08-17,122.3761,"303,634,648",111.8001,123.0574,111.5221
2020-08-18,125.8061,"247,117,226",126.5994,128.2601,123.0074
2020-08-19,125.2354,"183,079,858",124.3334,127.4001,122.7474
2020-08-20,133.4554,"309,176,845",124.0454,134.7994,123.8041
2020-08-21,136.6654,"322,343,239",136.3174,139.6994,135.0034
2020-08-24,134.2801,"300,954,150",141.7517,141.9334,128.5014
2020-08-25,134.8894,"159,883,270",131.6594,135.1967,131.2001
2020-08-26,143.5447,"213,590,593",137.3334,144.4001,136.9087
2020-08-27,149.2501,"355,395,422",145.3641,153.0401,142.8334
2020-08-28,147.5601,"301,217,549",153.0081,154.5661,145.7681
2020-08-31,166.1067,"355,123,236",148.2033,166.7133,146.7033
2020-09-01,158.35,"270,358,287",167.38,167.4966,156.8367
2020-09-02,149.1233,"288,528,419",159.6633,159.68,135.0402
2020-09-03,135.6667,"262,788,296",135.7433,143.9333,134.0
2020-09-04,139.44,"330,965,733",134.27,142.6667,124.0067
2020-09-08,110.07,"346,397,135",118.6667,122.9133,109.96
2020-09-09,122.0933,"238,397,334",118.8667,123.0,113.8367
2020-09-10,123.78,"254,791,855",128.7367,132.9967,120.1867
2020-09-11,124.24,"182,152,398",127.3133,127.5,120.1667
2020-09-14,139.8733,"249,061,855",126.9833,140.0,124.4333
2020-09-15,149.92,"291,894,719",145.52,153.98,143.5667
2020-09-16,147.2533,"217,640,302",146.6233,152.5967,145.1033
2020-09-17,141.1433,"230,337,503",138.5333,145.93,136.0
2020-09-18,147.3833,"259,220,486",149.3133,150.3333,142.9333
2020-09-21,149.7967,"328,430,433",151.0433,151.8933,135.69
2020-09-22,141.41,"238,742,424",143.2,145.92,139.2
2020-09-23,126.7867,"285,222,569",135.0533,137.3833,125.2934
2020-09-24,129.2633,"289,683,209",121.2667,133.1667,117.1
2020-09-25,135.78,"201,625,400",131.1567,136.2441,130.4333
2020-09-28,140.4,"149,158,695",141.54,142.6933,138.5167
2020-09-29,139.69,"151,024,215",138.6667,142.8333,137.2
2020-09-30,143.0033,"144,436,724",140.44,144.6433,140.1567
2020-10-01,149.3867,"152,224,365",146.92,149.6267,144.8067
2020-10-02,138.3633,"214,290,111",140.4633,146.3767,138.3333
2020-10-05,141.8933,"134,168,383",141.1167,144.5467,139.7767
2020-10-06,137.9933,"147,438,795",141.2633,142.9266,135.35
2020-10-07,141.7667,"129,383,143",139.9567,143.3,137.9483
2020-10-08,141.9733,"121,263,372",146.1467,146.3333,141.7667
2020-10-09,144.6667,"86,776,989",143.3767,144.8633,142.1534
2020-10-12,147.4333,"116,373,402",147.3333,149.58,146.1933
2020-10-13,148.8833,"103,391,020",147.7833,149.63,145.5333
2020-10-14,153.7667,"144,136,184",149.9267,155.3,149.1167
2020-10-15,149.6267,"107,017,061",150.1033,152.19,147.5
2020-10-16,146.5567,"98,327,650",151.48,151.9833,146.2833
2020-10-19,143.61,"108,863,531",148.7467,149.0,142.9567
2020-10-20,140.6467,"94,968,879",143.9167,143.9167,139.6834
2020-10-21,140.88,"97,111,390",140.9,144.3167,140.4167
2020-10-22,141.93,"119,979,582",147.3067,148.41,141.5033
2020-10-23,140.21,"101,150,950",140.6133,140.962,135.7934
2020-10-26,140.0933,"84,717,488",137.21,141.92,136.6667
2020-10-27,141.56,"68,059,537",141.2533,143.5,140.0333
2020-10-28,135.34,"76,354,238",138.8267,139.5333,135.3333
2020-10-29,136.9433,"67,965,937",136.6533,139.3533,135.4867
2020-10-30,129.3467,"127,762,933",135.6318,135.8638,126.37
2020-11-02,133.5033,"87,063,369",131.3333,135.66,130.7667
2020-11-03,141.3,"103,055,170",136.5767,142.59,135.5633
2020-11-04,140.3267,"96,429,190",143.54,145.1333,139.0333
2020-11-05,146.03,"85,243,569",142.7667,146.6667,141.3334
2020-11-06,143.3167,"65,118,037",145.3667,145.5233,141.4267
2020-11-09,140.42,"104,499,100",146.5,150.8333,140.3333
2020-11-10,136.7867,"90,852,669",140.03,140.03,132.01
2020-11-11,139.0433,"52,073,165",138.8167,139.565,136.86
2020-11-12,137.2533,"59,821,506",138.35,141.0,136.5067
2020-11-13,136.1667,"59,491,056",136.95,137.5106,133.8867
2020-11-16,136.03,"80,515,928",136.31,137.4833,134.6956
2020-11-17,147.2033,"183,564,858",153.39,154.0,144.3367
2020-11-18,162.2133,"234,132,083",149.45,165.3333,147.8334
2020-11-19,166.4233,"187,426,069",164.0,169.537,162.5233
2020-11-20,163.2033,"98,735,770",165.9967,167.5,163.02
2020-11-23,173.95,"150,780,915",167.8333,175.3333,167.2633
2020-11-24,185.1266,"160,945,486",180.1333,186.6633,175.4
2020-11-25,191.3333,"146,790,495",183.3533,191.3333,181.79
2020-11-27,195.2533,"112,683,251",193.72,199.5933,192.8166
2020-11-30,189.2,"189,009,169",200.7366,202.6,184.8366
2020-12-01,194.92,"121,148,502",199.1966,199.2833,190.6833
2020-12-02,189.6066,"143,326,964",185.48,190.5133,180.4033
2020-12-03,197.7933,"127,656,013",196.6733,199.6566,194.1433
2020-12-04,199.68,"88,203,939",197.0033,199.68,195.1666
2020-12-07,213.92,"168,929,147",201.6399,216.2618,201.0166
2020-12-08,216.6266,"192,795,109",208.5016,217.0933,206.1666
2020-12-09,201.4933,"213,873,591",217.8966,218.1066,196.0
2020-12-10,209.0233,"201,249,470",191.4566,209.25,188.78
2020-12-11,203.33,"139,424,924",205.0033,208.0,198.9333
2020-12-14,213.2766,"156,121,966",206.3333,214.2499,203.4
2020-12-15,211.0833,"135,670,694",214.4266,215.6333,207.9333
2020-12-16,207.59,"126,287,443",209.41,210.8333,201.6666
2020-12-17,218.6333,"168,810,437",209.3966,219.6066,206.5
2020-12-18,231.6666,"666,378,667",222.9666,231.6666,209.5133
2020-12-21,216.62,"174,135,797",222.08,222.8333,215.3566
2020-12-22,213.4466,"155,584,936",216.0,216.6266,204.7433
2020-12-23,215.3266,"99,518,920",210.7333,217.1666,207.5233
2020-12-24,220.59,"68,596,717",214.33,222.03,213.6666
2020-12-28,221.23,"96,835,690",224.8366,227.1333,220.2666
2020-12-29,221.9966,"68,732,437",220.3333,223.3,218.3333
2020-12-30,231.5933,"128,538,073",224.0,232.2,222.7867
2020-12-31,235.2233,"148,949,805",233.33,239.5733,230.3733
2021-01-04,243.2566,"145,914,585",239.82,248.1633,239.0631
2021-01-05,245.0366,"96,735,520",241.22,246.9466,239.7333
2021-01-06,251.9933,"134,099,923",252.83,258.0,249.7
2021-01-07,272.0133,"154,496,865",259.21,272.33,258.4
2021-01-08,293.34,"225,166,613",285.3333,294.83,279.4633
2021-01-11,270.3966,"178,662,468",283.1333,284.81,267.874
2021-01-12,283.1466,"138,812,174",277.0,289.3333,275.78
2021-01-13,284.8033,"99,937,510",284.2533,286.8233,277.3333
2021-01-14,281.6666,"93,798,999",281.13,287.6666,279.5833
2021-01-15,275.3866,"116,332,812",284.0,286.6333,273.0333
2021-01-19,281.5166,"76,100,948",279.2666,283.3333,277.6666
2021-01-20,283.4833,"76,997,648",286.2466,286.5,279.0933
2021-01-21,281.6633,"61,794,396",285.0,285.2399,280.4733
2021-01-22,282.2133,"60,199,506",278.1033,282.6666,276.2066
2021-01-25,293.6,"123,520,212",285.0,300.1333,279.6067
2021-01-26,294.3633,"69,394,807",297.1266,298.6333,290.5333
2021-01-27,288.0533,"82,001,888",290.1166,297.1666,286.22
2021-01-28,278.4766,"79,134,158",273.3333,282.6666,267.0
2021-01-29,264.51,"104,972,260",276.6666,280.8033,260.0333
2021-02-01,279.9366,"76,174,178",271.43,280.6666,265.1867
2021-02-02,290.93,"73,038,637",281.56,293.5,280.7335
2021-02-03,284.8966,"55,030,536",292.34,292.6933,284.3548
2021-02-04,283.33,"47,437,985",285.0,285.5,277.8066
2021-02-05,284.0766,"55,699,926",281.6666,288.2566,279.6566
2021-02-08,287.8066,"60,485,166",289.89,292.59,284.9166
2021-02-09,283.1533,"45,472,955",285.04,286.6,280.5833
2021-02-10,268.2733,"108,648,281",281.2116,281.6066,266.6733
2021-02-11,270.5533,"64,868,256",270.8133,276.6266,267.2416
2021-02-12,272.04,"71,304,937",267.0866,272.4433,261.7768
2021-02-16,265.4066,"59,406,966",272.6666,273.6666,264.1466
2021-02-17,266.05,"78,236,708",259.6966,266.6133,254.0033
2021-02-18,262.46,"53,871,185",260.3,264.8966,258.7566
2021-02-19,260.4333,"56,874,786",265.0,265.5966,259.1233
2021-02-22,238.1666,"111,809,171",254.2133,256.1666,236.7333
2021-02-23,232.9466,"199,820,660",220.71,237.8699,206.3333
2021-02-24,247.34,"110,300,861",237.2833,248.3333,231.39
2021-02-25,227.4066,"117,071,592",242.05,245.7355,223.5266
2021-02-26,225.1666,"123,267,522",233.3333,235.5666,219.8366
2021-03-01,239.4766,"81,408,728",230.0366,290.6666,228.35
2021-03-02,228.8133,"71,196,487",239.4266,240.37,228.3333
2021-03-03,217.7333,"90,623,889",229.33,233.5666,217.235
2021-03-04,207.1466,"197,758,610",218.6,291.3133,200.0
2021-03-05,199.3166,"268,189,407",208.6866,209.2806,179.83
2021-03-08,187.6666,"155,360,896",200.1833,206.7083,186.2633
2021-03-09,224.5266,"202,570,010",202.7266,226.03,198.4033
2021-03-10,222.6866,"181,817,028",233.4333,239.2833,218.3533
2021-03-11,233.2,"108,761,681",233.1333,234.1666,225.7266
2021-03-12,231.2433,"100,751,530",223.3333,231.6266,222.0464
2021-03-15,235.98,"88,270,449",231.3633,237.7266,228.0133
2021-03-16,225.6266,"96,587,020",234.45,235.9733,223.6666
2021-03-17,233.9366,"121,117,362",218.9566,234.5766,217.0033
2021-03-18,217.72,"100,107,070",228.0966,229.7433,217.3333
2021-03-19,218.29,"128,681,953",215.5333,219.0766,208.2067
2021-03-22,223.3333,"118,536,672",228.1966,233.2066,222.9166
2021-03-23,220.72,"91,475,619",225.2566,225.9333,219.17
2021-03-24,210.09,"101,385,520",222.6366,222.6733,210.0366
2021-03-25,213.4633,"117,674,562",204.3333,215.1666,203.1666
2021-03-26,206.2366,"101,558,500",213.9566,214.6066,199.9633
2021-03-29,203.7633,"85,910,979",205.2133,205.4933,198.6733
2021-03-30,211.8733,"118,297,092",200.5833,212.5533,197.0033
2021-03-31,222.6433,"100,011,880",215.54,224.0,213.7033
2021-04-01,220.5833,"105,895,151",229.4566,230.8067,219.8066
2021-04-05,230.35,"125,528,323",235.9033,236.0533,228.2333
2021-04-06,230.54,"84,815,528",230.1,232.1833,227.1233
2021-04-07,223.6566,"78,928,298",229.0,230.46,222.6133
2021-04-08,227.9333,"71,772,997",225.7933,229.8499,223.8816
2021-04-09,225.6733,"64,311,276",225.9233,226.99,223.1433
2021-04-12,233.9933,"87,407,019",228.5666,234.9333,227.3633
2021-04-13,254.1066,"133,958,443",237.5666,254.3333,236.8866
2021-04-14,244.0766,"147,052,305",256.9,260.2633,242.6766
2021-04-15,246.2833,"83,546,708",247.7,247.8966,240.4366
2021-04-16,246.5933,"83,938,598",242.8833,249.8033,241.5333
2021-04-19,238.21,"119,058,702",239.8666,241.8,230.6
2021-04-20,239.6633,"106,827,131",239.14,245.75,236.895
2021-04-21,248.04,"93,646,539",234.9233,248.28,232.6666
2021-04-22,239.8966,"106,770,791",247.1666,251.2566,239.3466
2021-04-23,243.1333,"85,241,679",239.9333,245.7866,238.4866
2021-04-26,246.0666,"93,115,509",247.0,249.7666,244.2017
2021-04-27,234.9133,"88,311,009",239.32,241.3333,234.45
2021-04-28,231.4666,"66,813,157",232.1366,236.1666,231.2
2021-04-29,225.6666,"86,536,359",233.17,234.0833,222.8334
2021-04-30,236.48,"122,276,172",222.53,238.49,222.0466
2021-05-03,228.3,"81,129,428",234.6,235.3333,226.8333
2021-05-04,224.5333,"89,217,969",226.3133,227.8154,219.2336
2021-05-05,223.6466,"65,705,677",227.02,228.4318,222.4466
2021-05-06,221.18,"83,353,868",226.92,227.0066,216.6666
2021-05-07,224.1233,"70,407,517",221.9333,230.0,220.0733
2021-05-10,209.68,"94,177,269",221.6333,221.6833,209.2033
2021-05-11,205.7333,"139,511,714",199.7466,209.0333,198.5333
2021-05-12,196.63,"101,470,960",200.83,206.8033,195.5883
2021-05-13,190.5633,"132,554,773",200.515,202.1533,186.55
2021-05-14,196.58,"100,112,590",194.47,197.6233,190.1533
2021-05-17,192.2766,"96,743,410",191.851,196.5766,187.0666
2021-05-18,192.6233,"110,491,721",189.3333,198.75,187.7933
2021-05-19,187.82,"118,735,212",184.1833,188.7366,182.3266
2021-05-20,195.5933,"92,463,369",191.6666,196.2833,190.3566
2021-05-21,193.6266,"78,091,808",198.7033,198.8933,193.3333
2021-05-24,202.1466,"103,674,280",193.8666,204.8266,191.2166
2021-05-25,201.5633,"84,017,798",202.4366,204.6633,198.57
2021-05-26,206.3766,"85,917,939",202.52,208.7233,200.5
2021-05-27,210.2833,"79,111,778",206.7466,210.3766,205.4033
2021-05-28,208.4066,"68,211,127",209.5,211.8633,207.46
2021-06-01,207.9666,"54,254,675",209.2666,211.2666,206.85
2021-06-02,201.7066,"69,908,347",206.71,207.7866,199.7133
2021-06-03,190.9466,"90,335,679",200.6,201.5166,190.4066
2021-06-04,199.6833,"72,110,707",193.2366,200.2033,192.4
2021-06-07,201.71,"67,631,047",197.275,203.3333,194.2933
2021-06-08,201.1966,"78,160,238",207.67,207.6966,198.5
2021-06-09,199.5933,"49,753,715",200.7233,203.93,199.21
2021-06-10,203.3733,"71,758,837",201.2933,205.53,200.1666
2021-06-11,203.2966,"48,615,905",203.41,204.1866,200.5066
2021-06-14,205.8966,"61,271,946",204.0766,208.4966,203.06
2021-06-15,199.7866,"53,292,455",205.5633,205.5966,199.41
2021-06-16,201.6233,"66,432,397",199.1783,202.8333,197.8333
2021-06-17,205.5333,"68,104,057",200.6293,207.1566,200.4466
2021-06-18,207.77,"73,682,737",204.4566,209.45,203.9333
2021-06-21,206.9433,"74,438,227",208.16,210.4633,202.96
2021-06-22,207.9033,"57,476,676",206.0833,209.5231,205.1666
2021-06-23,218.8566,"93,297,699",210.6666,219.068,210.0133
2021-06-24,226.6066,"137,947,184",224.9966,232.54,222.5366
2021-06-25,223.9566,"97,490,140",229.86,231.27,222.9
2021-06-28,229.5733,"64,884,486",223.88,231.5666,223.44
2021-06-29,226.92,"52,143,935",228.2166,229.1699,225.2966
2021-06-30,226.5666,"56,774,586",226.59,230.9366,226.0466
2021-07-01,225.9733,"55,903,566",227.9733,229.33,224.2666
2021-07-02,226.3,"81,292,118",226.3266,233.3333,224.42
2021-07-06,219.86,"69,853,357",227.2371,228.0,217.1334
2021-07-07,214.8833,"56,375,886",221.4233,221.9,212.7733
2021-07-08,217.6033,"68,319,967",209.4566,218.1433,206.82
2021-07-09,218.9833,"54,421,655",217.7283,219.6366,214.8966
2021-07-12,228.5666,"77,781,128",220.7333,229.08,220.7203
2021-07-13,222.8466,"62,898,276",228.7733,231.0933,222.0986
2021-07-14,217.7933,"64,923,576",223.5833,226.2033,217.6133
2021-07-15,216.8666,"60,628,716",219.4633,222.0466,212.6266
2021-07-16,214.74,"49,112,915",218.2266,218.8999,214.0666
2021-07-19,215.4066,"63,891,276",209.9633,215.7333,207.0966
2021-07-20,220.1666,"46,461,395",217.33,220.7972,213.5003
2021-07-21,218.43,"41,860,024",219.87,221.6199,216.7633
2021-07-22,216.42,"45,317,195",218.8142,220.7233,214.8667
2021-07-23,214.46,"43,814,824",215.4533,216.2666,212.4333
2021-07-26,219.2066,"76,009,688",216.99,222.7333,215.7033
2021-07-27,214.9266,"98,439,880",221.1333,222.1666,209.08
2021-07-28,215.66,"48,019,805",215.665,218.3233,213.1333
2021-07-29,225.7833,"91,183,929",216.5966,227.8966,216.2666
2021-07-30,229.0666,"88,969,239",223.9193,232.51,223.0
2021-08-02,236.5566,"100,847,320",233.3333,242.3133,232.8
2021-08-03,236.58,"64,860,756",239.6666,240.8833,233.67
2021-08-04,236.9733,"51,007,955",237.0,241.6333,236.31
2021-08-05,238.21,"38,758,924",238.6666,240.3166,237.1366
2021-08-06,233.0333,"46,869,155",237.3,238.7766,232.5433
2021-08-09,237.92,"44,146,054",236.7233,239.6766,235.0433
2021-08-10,236.6633,"40,296,934",237.9966,238.8633,233.96
2021-08-11,235.94,"29,401,677",237.57,238.3933,234.7366
2021-08-12,240.75,"53,045,075",235.4466,240.9333,233.1333
2021-08-13,239.0566,"50,194,415",241.2366,243.3,238.1133
2021-08-16,228.7233,"69,309,907",235.0233,236.5,225.4666
2021-08-17,221.9033,"71,163,847",224.22,224.86,216.28
2021-08-18,229.6633,"61,048,146",223.2493,231.9233,223.1166
2021-08-19,224.49,"42,940,474",226.07,228.85,222.53
2021-08-20,226.7533,"44,525,614",227.6166,230.7099,224.5666
2021-08-23,235.4333,"60,794,586",228.4806,237.3766,226.9168
2021-08-24,236.1633,"39,249,214",236.8933,238.4066,234.2133
2021-08-25,237.0666,"37,936,684",235.6766,238.99,234.6666
2021-08-26,233.72,"39,642,874",236.1033,238.4666,232.54
2021-08-27,237.3066,"41,501,284",235.0,238.3333,234.0333
2021-08-30,243.6366,"55,812,666",238.2383,243.6666,237.5766
2021-08-31,245.24,"62,566,326",244.3333,246.7966,242.1466
2021-09-01,244.6966,"39,613,024",244.6933,247.33,243.7567
2021-09-02,244.13,"38,390,224",244.8333,246.99,243.5133
2021-09-03,244.5233,"45,813,155",244.083,244.6666,241.4
2021-09-07,250.9733,"60,119,496",246.6666,253.4,246.42
2021-09-08,251.29,"56,379,126",253.86,254.8166,246.9244
2021-09-09,251.62,"42,233,194",251.1366,254.0333,250.5433
2021-09-10,245.4233,"45,552,515",253.2,254.2033,244.84
2021-09-13,247.6666,"68,857,447",246.738,248.26,236.2833
2021-09-14,248.1633,"55,574,646",247.5233,251.49,245.4666
2021-09-15,251.9433,"46,073,075",248.3333,252.2866,246.12
2021-09-16,252.33,"41,770,174",250.9433,252.97,249.2033
2021-09-17,253.1633,"84,612,548",252.3833,253.68,250.0
2021-09-20,243.39,"74,272,957",244.8525,247.3333,239.5416
